,id,title,original_language,release_date,vote_average,popularity,adult
14077,762504,Nope,en,2022-07-20,6.9,59.477,False
14078,606523,Night in Paradise,ko,2020-09-03,6.9,17.112,False
14079,284305,Shrew's Nest,es,2014-09-21,6.9,6.97,False
14080,590854,The Hater,pl,2020-03-06,6.9,10.007,False
14081,11617,Rio Grande,en,1950-11-15,6.9,12.554,False
14082,11561,Sleeper,en,1973-12-17,6.9,11.335,False
14083,9942,Major League,en,1989-02-16,6.9,13.855,False
14084,8291,Poetic Justice,en,1993-07-23,6.9,14.313,False
14085,8068,Desperado,en,1995-08-25,6.9,17.36,False
14086,527729,Asterix: The Secret of the Magic Potion,fr,2018-05-12,6.9,18.638,False
14087,423646,In the Fade,de,2017-11-23,6.9,10.705,False
14088,351694,Monkey King: Hero Is Back,zh,2015-07-10,6.9,30.195,False
14089,323372,The Corpse of Anna Fritz,es,2015-03-15,6.9,33.655,False
14090,91010,Game Change,en,2012-02-28,6.9,11.437,False
14091,18444,Swiss Family Robinson,en,1960-12-21,6.9,13.365,False
14092,11616,Go for It,it,1983-02-01,6.9,12.641,False
14093,752505,The Old Ways,en,2020-10-16,6.9,15.488,False
14094,221902,"Two Days, One Night",fr,2014-05-21,6.9,8.304,False
14095,12613,Street Fighter II: The Animated Movie,ja,1994-08-06,6.9,15.655,False
14096,10027,Unleashed,en,2005-02-02,6.9,19.834,False
14097,1832,Dogma,en,1999-11-12,6.9,17.87,False
14098,49519,The Croods,en,2013-03-15,6.9,49.924,False
14099,19204,The Beyond,it,1981-04-29,6.9,11.757,False
14100,10122,Flight of the Navigator,en,1986-07-30,6.9,22.722,False
14101,245473,Cloud 9,en,2014-01-17,6.9,12.944,False
14102,24752,Dragon Ball Z: Cooler's Revenge,ja,1991-07-20,6.9,43.48,False
14103,11367,Odds and Evens,it,1978-10-28,6.9,0.6,False
14104,377897,Barbie: Spy Squad,en,2016-01-15,6.9,23.6,False
14105,68341,Cold Fish,ja,2010-06-04,6.9,10.556,False
14106,13939,Death Wish,en,1974-07-24,6.9,18.357,False
14107,10937,Barfly,en,1987-09-02,6.9,9.605,False
14108,10228,Pokémon: The First Movie,ja,1998-07-18,6.9,23.619,False
14109,892153,Tom and Jerry Cowboy Up!,en,2022-01-24,6.9,42.115,False
14110,109584,Broken,en,2012-08-22,6.9,9.97,False
14111,9746,Kundun,en,1997-12-25,6.9,9.505,False
14112,434757,Barbie Video Game Hero,en,2017-02-01,6.9,18.71,False
14113,11879,Near Dark,en,1987-10-02,6.9,18.787,False
14114,2253,Valkyrie,en,2008-12-25,6.9,22.639,False
14115,364,Batman Returns,en,1992-06-19,6.9,56.006,False
14116,643882,The Princess Switch: Switched Again,en,2020-11-19,6.9,16.069,False
14117,210479,Locke,en,2014-04-10,6.9,15.561,False
14118,14310,Infernal Affairs III,zh,2003-12-12,6.9,14.962,False
14119,432087,Back to Burgundy,fr,2017-06-14,6.9,11.091,False
14120,400155,Hotel Transylvania 3: Summer Vacation,en,2018-06-28,6.9,56.379,False
14121,297802,Aquaman,en,2018-12-07,6.9,50.287,False
14122,226857,Endless Love,en,2014-02-12,6.9,17.902,False
14123,15058,Speak,en,2004-01-20,6.9,10.381,False
14124,12244,9,en,2009-08-19,6.9,26.296,False
14125,11477,Common Wealth,es,2000-09-29,6.9,7.987,False
14126,9663,Starman,en,1984-12-13,6.9,12.127,False
14127,3432,Mr. Brooks,en,2007-06-01,6.9,16.121,False
14128,805327,Look Both Ways,en,2022-08-16,6.9,20.104,False
14129,513310,Boss Level,en,2021-02-19,6.9,19.184,False
14130,310593,Youth,it,2015-05-20,6.9,21.096,False
14131,271397,The Tribe,uk,2014-09-11,6.9,8.328,False
14132,91739,Much Ado About Nothing,en,2012-09-08,6.9,9.261,False
14133,25961,Pokémon: The Rise of Darkrai,ja,2007-07-14,6.9,17.745,False
14134,9667,The Jacket,en,2005-03-04,6.9,14.29,False
14135,9003,Hellraiser,en,1987-09-11,6.9,20.484,False
14136,4012,The Believer,en,2001-08-23,6.9,14.631,False
14137,564,The Mummy,en,1999-04-16,6.9,64.233,False
14138,22494,Frequently Asked Questions About Time Travel,en,2009-04-24,6.9,11.87,False
14139,1495,Kingdom of Heaven,en,2005-05-03,6.9,32.182,False
14140,110415,Snowpiercer,ko,2013-08-01,6.9,29.152,False
14141,13931,Mike's New Car,en,2002-05-24,6.9,14.297,False
14142,2322,Sneakers,en,1992-09-09,6.9,48.156,False
14143,470229,Summer of 84,en,2018-08-10,6.9,15.532,False
14144,377154,Being 17,fr,2016-02-27,6.9,8.397,False
14145,308266,War Dogs,en,2016-08-17,6.9,29.511,False
14146,78215,Into the White,no,2012-03-09,6.9,24.723,False
14147,4193,Evil Under the Sun,en,1982-03-05,6.9,11.056,False
14148,578814,Tomorrow's a New Day,it,2019-02-28,6.9,4.833,False
14149,55292,Shaolin,zh,2011-01-20,6.9,13.165,False
14150,18254,Reds,en,1981-12-25,6.9,12.344,False
14151,15515,The 7th Voyage of Sinbad,en,1958-12-05,6.9,14.343,False
14152,12763,Take the Lead,en,2006-03-17,6.9,21.524,False
14153,79108,Starbuck,fr,2011-07-27,6.9,10.065,False
14154,13253,Futurama: Bender's Game,en,2008-11-03,6.9,9.916,False
14155,868,Tsotsi,tn,2005-12-23,6.9,7.189,False
14156,236,Muriel's Wedding,en,1994-09-29,6.9,13.225,False
14157,646389,Plane,en,2023-01-12,6.9,229.992,False
14158,11386,The Crying Game,en,1992-09-02,6.9,13.362,False
14159,592834,My Spy,en,2020-01-09,6.9,17.647,False
14160,12528,Southern Comfort,en,1981-09-21,6.9,10.698,False
14161,9503,Pope Joan,en,2009-10-22,6.9,9.527,False
14162,532865,The Dig,en,2021-01-14,6.9,13.796,False
14163,424998,The Case for Christ,en,2017-04-07,6.9,22.309,False
14164,14613,Next Avengers: Heroes of Tomorrow,en,2008-09-02,6.9,16.175,False
14165,11076,Fly Away Home,en,1996-09-13,6.9,11.658,False
14166,9778,Serendipity,en,2001-10-05,6.9,16.452,False
14167,337339,The Fate of the Furious,en,2017-04-12,6.9,70.768,False
14168,14746,Streets of Fire,en,1984-06-01,6.9,14.857,False
14169,10776,Little Shop of Horrors,en,1986-12-19,6.9,18.128,False
14170,5876,The Mist,en,2007-11-21,6.9,38.473,False
14171,785533,The Princess Switch 3: Romancing the Star,en,2021-11-18,6.9,9.973,False
14172,258216,Nymphomaniac: Vol. I,en,2013-12-25,6.9,9.717,False
14173,131634,The Hunger Games: Mockingjay - Part 2,en,2015-11-18,6.9,42.301,False
14174,21588,Cemetery Man,it,1994-03-25,6.9,12.143,False
14175,12560,The Big Chill,en,1983-09-30,6.9,13.659,False
14176,11208,Wicker Park,en,2004-09-03,6.9,15.157,False
14177,759175,The Princess,en,2022-06-16,6.9,49.353,False
14178,539651,Don't Let Go,en,2019-08-30,6.9,15.939,False
14179,400535,Sicario: Day of the Soldado,en,2018-06-27,6.9,62.684,False
14180,21946,Counter Investigation,fr,2007-03-07,6.9,6.384,False
14181,17360,Escape to Victory,en,1981-06-17,6.9,13.538,False
14182,1267,Meet the Robinsons,en,2007-03-23,6.9,188.259,False
14183,953,Madagascar,en,2005-05-25,6.9,68.716,False
14184,588009,Adú,es,2020-01-31,6.9,8.244,False
14185,390043,The Hitman's Bodyguard,en,2017-08-16,6.9,28.917,False
14186,171372,Frank,en,2014-05-09,6.9,8.247,False
14187,38939,Tales from the Crypt,en,1972-03-09,6.9,9.119,False
14188,31997,Saboteur,en,1942-04-24,6.9,9.691,False
14189,8009,Highlander,en,1986-03-07,6.9,32.339,False
14190,542928,The Endless Trench,es,2019-10-31,6.9,12.579,False
14191,56590,All Star Superman,en,2011-02-22,6.9,11.053,False
14192,912,The Thomas Crown Affair,en,1968-06-26,6.9,18.311,False
14193,531876,The Outpost,en,2020-06-24,6.9,26.656,False
14194,508664,Danger Close: The Battle of Long Tan,en,2019-08-08,6.9,17.286,False
14195,10655,Gettysburg,en,1993-10-08,6.9,34.673,False
14196,402,Basic Instinct,en,1992-03-20,6.9,27.567,False
14197,11791,The Hound of the Baskervilles,en,1959-05-04,6.9,11.093,False
14198,7305,Alive,en,1993-01-15,6.9,15.198,False
14199,2259,The House of the Spirits,en,1993-10-19,6.9,16.932,False
14200,760517,Love and Leashes,ko,2022-02-11,6.9,20.875,False
14201,22478,Another Woman,en,1988-10-13,6.9,7.119,False
14202,308032,The Stanford Prison Experiment,en,2015-07-17,6.9,14.304,False
14203,17612,Lost and Delirious,en,2001-01-21,6.9,16.704,False
14204,15927,A Passage to India,en,1984-12-14,6.9,9.059,False
14205,13192,Moonwalker,en,1988-10-29,6.9,16.425,False
14206,10218,Swingers,en,1996-10-18,6.9,15.001,False
14207,2469,Tie Me Up! Tie Me Down!,es,1990-01-22,6.9,14.396,False
14208,547,The Horse Whisperer,en,1998-02-01,6.9,19.318,False
14209,338952,Fantastic Beasts: The Crimes of Grindelwald,en,2018-11-14,6.9,32.339,False
14210,15163,Amazing Grace,en,2006-09-16,6.9,8.706,False
14211,884971,Goliath,fr,2022-03-09,6.9,14.35,False
14212,739993,Metal Lords,en,2022-04-08,6.9,17.684,False
14213,598331,Rumble,en,2021-12-15,6.9,19.43,False
14214,31175,Soul Kitchen,de,2009-09-09,6.9,10.321,False
14215,25195,Leap Year,en,2010-01-08,6.9,25.869,False
14216,17578,The Adventures of Tintin,en,2011-10-24,6.9,26.971,False
14217,9762,Step Up,en,2006-08-11,6.9,24.284,False
14218,796499,Army of Thieves,en,2021-10-27,6.9,53.092,False
14219,293982,Warsaw 44,pl,2014-07-30,6.9,10.776,False
14220,3472,Dirty Pretty Things,en,2002-09-05,6.9,11.763,False
14221,587807,Tom & Jerry,en,2021-02-10,6.9,57.681,False
14222,256591,Focus,en,2015-02-25,6.9,43.612,False
14223,663712,Terrifier 2,en,2022-10-06,6.9,173.426,False
14224,484638,15 Minutes of War,fr,2019-01-30,6.9,12.397,False
14225,13339,Three O'Clock High,en,1987-10-09,6.9,9.256,False
14226,2196,Death at a Funeral,en,2007-08-17,6.9,15.134,False
14227,662546,Godmothered,en,2020-12-04,6.9,24.176,False
14228,620725,Jexi,en,2019-10-10,6.9,14.683,False
14229,575299,Fidelity,ru,2019-10-31,6.9,24.46,False
14230,425703,How to Grow Up Despite Your Parents,it,2016-11-23,6.9,6.259,False
14231,13497,Drumline,en,2002-12-13,6.9,24.087,False
14232,11170,We Are Marshall,en,2006-12-12,6.9,13.908,False
14233,7973,Caramel,ar,2007-08-09,6.9,7.772,False
14234,5185,The Private Life of Sherlock Holmes,en,1970-10-29,6.9,8.523,False
14235,249,The War of the Roses,en,1989-12-08,6.9,12.936,False
14236,565426,To All the Boys: P.S. I Still Love You,en,2020-02-12,6.9,29.02,False
14237,83542,Cloud Atlas,en,2012-10-26,6.9,16.034,False
14238,9591,That Thing You Do!,en,1996-10-04,6.9,16.558,False
14239,8882,Gomorrah,it,2008-05-16,6.9,11.474,False
14240,502422,Thunder Road,en,2018-09-12,6.9,7.088,False
14241,355111,Barbie in Rock 'N Royals,en,2015-08-12,6.9,21.489,False
14242,137315,Every Blessed Day,it,2012-10-10,6.9,6.584,False
14243,67660,Think Like a Man,en,2012-04-20,6.9,11.093,False
14244,64688,21 Jump Street,en,2012-03-14,6.9,32.039,False
14245,18093,Northanger Abbey,en,2007-10-24,6.9,11.602,False
14246,319337,13 Minutes,de,2015-04-09,6.9,7.837,False
14247,196254,Barbie Mariposa & the Fairy Princess,en,2013-08-25,6.9,26.806,False
14248,85889,Filth,en,2013-09-23,6.9,12.246,False
14249,59967,Looper,en,2012-09-26,6.9,25.475,False
14250,4484,La Cage aux Folles,fr,1978-10-25,6.9,8.767,False
14251,681580,Cross the Line,es,2020-10-16,6.9,8.51,False
14252,547012,Buffaloed,en,2020-02-14,6.9,11.554,False
14253,140300,Kung Fu Panda 3,en,2016-01-23,6.9,60.177,False
14254,369778,Chocolat,fr,2016-02-03,6.9,13.159,False
14255,265189,Force Majeure,sv,2014-08-15,6.9,10.815,False
14256,51999,Perfect Sense,en,2011-09-29,6.9,11.316,False
14257,25565,Transformers: Beginnings,en,2006-10-16,6.9,74.282,False
14258,10779,The Frighteners,en,1996-07-18,6.9,17.603,False
14259,10015,Heartbreak Ridge,en,1986-12-05,6.9,18.949,False
14260,9344,Kids,en,1995-07-28,6.9,19.234,False
14261,710,GoldenEye,en,1995-11-16,6.9,26.93,False
14262,716612,Spencer,en,2021-11-04,6.9,16.53,False
14263,526050,Little,en,2019-04-04,6.9,12.009,False
14264,181886,Enemy,en,2013-12-31,6.9,18.201,False
14265,121835,Lore,de,2012-08-02,6.9,9.563,False
14266,15143,Some Kind of Wonderful,en,1987-02-27,6.9,13.047,False
14267,9362,Tremors,en,1990-01-19,6.9,31.127,False
14268,8942,Wendy and Lucy,en,2008-12-10,6.9,7.117,False
14269,1921,Sweet November,en,2001-02-16,6.9,14.507,False
14270,177888,Teen Beach Movie,en,2013-08-07,6.9,14.952,False
14271,11054,Hairspray,en,1988-02-26,6.9,20.664,False
14272,7874,Black Snake Moan,en,2006-12-31,6.9,17.186,False
14273,7010,The Wild Geese,en,1978-06-28,6.9,15.344,False
14274,788045,My Best Friend Anne Frank,nl,2021-10-07,6.9,10.749,False
14275,755566,Day Shift,en,2022-08-12,6.9,71.141,False
14276,513347,Flavors of Youth,zh,2018-08-04,6.9,19.095,False
14277,254470,Pitch Perfect 2,en,2015-05-07,6.9,31.526,False
14278,235260,Son of God,en,2014-02-28,6.9,20.82,False
14279,68726,Pacific Rim,en,2013-07-11,6.9,72.499,False
14280,1934,Shakespeare in Love,en,1998-12-11,6.9,16.999,False
14281,393457,Fences,en,2016-12-16,6.9,17.247,False
14282,44092,Reign of Assassins,zh,2010-09-01,6.9,12.831,False
14283,23954,Atlantic City,en,1980-09-03,6.9,8.374,False
14284,1371,Rocky III,en,1982-05-28,6.9,38.617,False
14285,465003,The Red Sea Diving Resort,en,2019-07-28,6.9,16.867,False
14286,384018,Fast & Furious Presents: Hobbs & Shaw,en,2019-08-01,6.9,105.026,False
14287,82507,Sinister,en,2012-03-29,6.9,26.94,False
14288,34193,Magic,en,1978-11-08,6.9,9.2,False
14289,9476,A Knight's Tale,en,2001-05-11,6.9,26.305,False
14290,450322,The Man Who Invented Christmas,en,2017-10-12,6.9,11.038,False
14291,240510,Stromberg – The Movie,de,2014-02-20,6.9,5.864,False
14292,26719,House of Games,en,1987-10-11,6.9,9.835,False
14293,11087,The Hand that Rocks the Cradle,en,1992-01-10,6.9,18.879,False
14294,5889,Azumi,ja,2003-05-10,6.9,11.88,False
14295,5279,Gosford Park,en,2001-11-07,6.9,14.936,False
14296,441393,Ash Is Purest White,zh,2018-09-21,6.9,10.351,False
14297,110410,Drug War,cn,2012-11-15,6.9,9.454,False
14298,44835,Hesher,en,2010-01-22,6.9,11.077,False
14299,11018,Year of the Dragon,en,1985-08-16,6.9,10.133,False
14300,10973,Creature from the Black Lagoon,en,1954-03-05,6.9,17.274,False
14301,9026,The Importance of Being Earnest,en,2002-05-17,6.9,10.843,False
14302,467956,The Professor,en,2018-05-17,6.9,19.082,False
14303,227973,The Peanuts Movie,en,2015-11-05,6.9,22.835,False
14304,72976,Lincoln,en,2012-11-09,6.9,19.569,False
14305,55347,Beginners,en,2010-09-16,6.9,12.245,False
14306,28501,The Pit and the Pendulum,en,1961-08-12,6.9,8.013,False
14307,24750,Time After Time,en,1979-08-31,6.9,10.974,False
14308,8974,The War of the Worlds,en,1953-08-13,6.9,20.288,False
14309,602,Independence Day,en,1996-06-25,6.9,65.026,False
14310,474350,It Chapter Two,en,2019-09-04,6.9,113.094,False
14311,400020,The Young Karl Marx,fr,2017-03-02,6.9,7.699,False
14312,26648,The Night Porter,it,1974-04-03,6.9,12.75,False
14313,9602,Coming to America,en,1988-06-29,6.9,25.802,False
14314,252822,In Order of Disappearance,no,2014-02-21,6.9,10.168,False
14315,11590,Slap Shot,en,1977-02-25,6.9,12.529,False
14316,254,King Kong,en,2005-12-12,6.9,37.012,False
14317,732450,Batman: Soul of the Dragon,en,2021-01-12,6.9,21.762,False
14318,419639,The Thinning,en,2016-10-12,6.9,10.83,False
14319,171337,Siberian Education,en,2013-02-27,6.9,9.186,False
14320,133121,Resident Evil: Damnation,en,2012-09-25,6.9,32.483,False
14321,127560,The Railway Man,en,2013-12-02,6.9,12.559,False
14322,10362,Two Lovers,en,2008-11-19,6.9,13.756,False
14323,445629,Fighting with My Family,en,2019-02-14,6.9,22.186,False
14324,42188,Never Let Me Go,en,2010-03-18,6.9,13.101,False
14325,14367,Adventures in Babysitting,en,1987-07-01,6.9,27.07,False
14326,13285,Barbie: Fairytopia - Mermaidia,en,2006-03-14,6.9,34.612,False
14327,360784,Hidden,en,2015-09-15,6.9,46.945,False
14328,278927,The Jungle Book,en,2016-04-07,6.9,49.385,False
14329,34205,Halloweentown II: Kalabar's Revenge,en,2001-10-12,6.8,9.003,False
14330,574436,Piranhas,it,2019-02-14,6.9,11.039,False
14331,399402,Hunter Killer,en,2018-10-19,6.9,37.443,False
14332,337170,American Made,en,2017-08-18,6.9,24.828,False
14333,654895,Run to You,it,2022-03-17,6.9,14.834,False
14334,296524,Deepwater Horizon,en,2016-09-28,6.9,22.368,False
14335,260514,Cars 3,en,2017-06-15,6.9,71.554,False
14336,17979,A Christmas Carol,en,2009-11-04,6.9,25.253,False
14337,14012,Flicka,en,2006-10-20,6.8,10.201,False
14338,12268,The Pink Panther Strikes Again,en,1976-12-15,6.9,12.081,False
14339,864370,Incantation,zh,2022-03-18,6.8,48.1,False
14340,379686,Space Jam: A New Legacy,en,2021-07-08,6.9,57.812,False
14341,12281,Mean Creek,en,2004-01-15,6.8,8.006,False
14342,580489,Venom: Let There Be Carnage,en,2021-09-30,6.9,134.211,False
14343,571055,Down,en,2019-02-01,6.9,46.555,False
14344,437109,The Villainess,ko,2017-06-08,6.9,27.423,False
14345,429300,Adrift,en,2018-05-31,6.9,18.634,False
14346,232672,Blended,en,2014-05-21,6.9,74.289,False
14347,68924,The Ice Storm,en,1997-02-05,6.8,13.599,False
14348,15867,Interiors,en,1978-08-02,6.9,7.138,False
14349,14831,Help!,en,1965-07-29,6.8,10.086,False
14350,8953,Steamboy,ja,2004-07-17,6.9,15.837,False
14351,537059,Justice League vs. the Fatal Five,en,2019-03-29,6.9,18.184,False
14352,405774,Bird Box,en,2018-12-13,6.9,42.689,False
14353,207933,Stonehearst Asylum,en,2014-10-23,6.9,28.263,False
14354,41110,I Am Love,it,2009-09-05,6.9,12.081,False
14355,15856,House on Haunted Hill,en,1959-02-17,6.8,9.199,False
14356,2926,The Three Musketeers,en,1973-12-11,6.9,17.499,False
14357,630004,The Vault,en,2021-03-04,6.9,38.822,False
14358,596161,Let Him Go,en,2020-11-05,6.9,18.874,False
14359,521777,Good Boys,en,2019-08-14,6.9,20.051,False
14360,299537,Captain Marvel,en,2019-03-06,6.9,61.336,False
14361,10323,Clash of the Titans,en,1981-06-12,6.9,24.765,False
14362,9359,Maverick,en,1994-05-20,6.9,17.233,False
14363,10297,How to Marry a Millionaire,en,1953-10-29,6.9,12.367,False
14364,9451,Election,en,1999-04-23,6.8,13.814,False
14365,4772,Cul-de-sac,en,1966-06-17,6.9,6.758,False
14366,2039,Moonstruck,en,1987-12-16,6.8,19.283,False
14367,605886,To Catch a Killer,en,2023-04-06,6.8,338.712,False
14368,445571,Game Night,en,2018-02-22,6.9,26.426,False
14369,401898,Thelma,no,2017-09-15,6.9,13.67,False
14370,338768,Please Stand By,en,2018-01-26,6.9,9.653,False
14371,319995,The Club,es,2015-05-28,6.9,5.066,False
14372,76535,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,en,2011-10-25,6.9,11.694,False
14373,18937,Quest for Camelot,en,1998-05-15,6.8,22.221,False
14374,17845,Loft,nl,2008-10-21,6.9,7.162,False
14375,14752,Dil Chahta Hai,hi,2001-07-24,6.9,6.666,False
14376,10276,What About Bob?,en,1991-05-17,6.8,13.511,False
14377,619778,Malignant,en,2021-09-01,6.8,36.359,False
14378,110390,A Pigeon Sat on a Branch Reflecting on Existence,sv,2014-10-24,6.8,8.344,False
14379,77878,The Lady,en,2011-11-30,6.8,11.047,False
14380,24679,Bird,en,1988-07-01,6.8,7.79,False
14381,766798,Parallel Mothers,es,2021-10-08,6.8,14.32,False
14382,11593,Nobody's Fool,en,1994-12-23,6.8,10.143,False
14383,417870,Girls Trip,en,2017-07-21,6.8,16.652,False
14384,168672,American Hustle,en,2013-12-03,6.8,27.035,False
14385,11071,Them!,en,1954-06-16,6.8,15.965,False
14386,8769,Christine,en,1983-05-11,6.8,21.977,False
14387,4929,Hang 'em High,en,1968-07-31,6.8,23.528,False
14388,1648,Bill & Ted's Excellent Adventure,en,1989-02-17,6.8,21.368,False
14389,331576,SPL II: A Time for Consequences,cn,2015-06-18,6.8,12.792,False
14390,8367,Robin Hood: Prince of Thieves,en,1991-06-14,6.8,39.764,False
14391,7291,36th Precinct,fr,2004-11-24,6.8,10.013,False
14392,1833,Rent,en,2005-11-17,6.8,10.933,False
14393,538207,We Die Young,en,2019-05-09,6.8,13.213,False
14394,187017,22 Jump Street,en,2014-06-05,6.8,28.791,False
14395,19185,Night of the Living Dead,en,1990-10-19,6.8,19.47,False
14396,11148,XXY,es,2007-06-14,6.8,12.634,False
14397,152737,August: Osage County,en,2013-12-26,6.8,14.331,False
14398,253331,Black or White,en,2014-09-06,6.8,9.023,False
14399,30508,Berlin Calling,de,2008-10-01,6.8,11.502,False
14400,22947,Up in the Air,en,2009-09-05,6.8,14.76,False
14401,13435,Antwone Fisher,en,2002-12-19,6.8,10.232,False
14402,10115,Stick It,en,2006-04-21,6.8,10.43,False
14403,463319,Shadow,zh,2018-09-30,6.8,14.011,False
14404,127846,A Hijacking,da,2012-02-29,6.8,6.33,False
14405,16638,El Cid,en,1961-10-24,6.8,12.479,False
14406,15708,Latter Days,en,2004-01-30,6.8,8.935,False
14407,13370,A Mighty Wind,en,2003-04-16,6.8,8.985,False
14408,10998,Fatal Attraction,en,1987-09-11,6.8,20.062,False
14409,1824,50 First Dates,en,2004-02-13,6.8,34.196,False
14410,14011,Justice League: The New Frontier,en,2008-02-26,6.8,16.912,False
14411,13179,Tinker Bell,en,2008-09-11,6.8,26.456,False
14412,7551,Déjà Vu,en,2006-11-22,6.8,25.167,False
14413,438747,Tangled: Before Ever After,en,2017-03-10,6.8,15.989,False
14414,243683,Step Up All In,en,2014-07-16,6.8,29.753,False
14415,9684,Sweet and Lowdown,en,1999-12-03,6.8,11.397,False
14416,1817,Phone Booth,en,2003-04-04,6.8,22.73,False
14417,1246,Rocky Balboa,en,2006-12-20,6.8,31.66,False
14418,649609,Renfield,en,2023-04-07,6.8,154.737,False
14419,619730,Don't Worry Darling,en,2022-09-21,6.8,68.116,False
14420,534490,Avengement,en,2019-05-24,6.8,14.647,False
14421,500475,SuperFly,en,2018-06-13,6.8,23.541,False
14422,34463,Three Little Pigs,en,1933-05-27,6.8,10.87,False
14423,20762,The Substitute,en,1996-04-19,6.8,11.759,False
14424,10934,Under the Tuscan Sun,en,2003-09-20,6.8,13.128,False
14425,9443,Chariots of Fire,en,1981-05-15,6.8,16.04,False
14426,8881,Che: Part One,en,2008-09-05,6.8,11.848,False
14427,582206,The Best Is Yet to Come,fr,2019-12-04,6.8,12.89,False
14428,61667,We Have a Pope,it,2011-04-15,6.8,10.459,False
14429,39144,Dragon Ball: Curse of the Blood Rubies,ja,1986-12-20,6.8,28.916,False
14430,27850,Halloweentown,en,1998-11-10,6.8,9.95,False
14431,26517,Martin,en,1977-10-27,6.8,6.648,False
14432,20649,Clockers,en,1995-09-15,6.8,11.994,False
14433,8366,Manitou's Shoe,de,2001-07-11,6.8,10.167,False
14434,3683,Flags of Our Fathers,en,2006-10-18,6.8,21.904,False
14435,2300,Space Jam,en,1996-11-15,6.8,25.99,False
14436,2163,Breakdown,en,1997-05-02,6.8,18.132,False
14437,857702,LEGO Star Wars Terrifying Tales,en,2021-10-01,6.8,20.608,False
14438,475759,2048: Nowhere to Run,en,2017-09-14,6.8,10.99,False
14439,402298,Denial,en,2016-09-30,6.8,11.002,False
14440,326359,Frozen Fever,en,2015-03-09,6.8,24.347,False
14441,22971,Dear John,en,2010-02-04,6.8,17.086,False
14442,11873,The Color of Money,en,1986-10-17,6.8,16.252,False
14443,10138,Iron Man 2,en,2010-04-28,6.8,116.225,False
14444,5729,L'Âge d'or,fr,1930-11-28,6.8,6.989,False
14445,440161,The Sisters Brothers,en,2018-09-19,6.8,16.962,False
14446,414770,Antiporno,ja,2017-01-28,6.8,18.7,False
14447,14830,Doctor Strange,en,2007-08-14,6.8,11.14,False
14448,2614,Innerspace,en,1987-06-30,6.8,18.63,False
14449,2288,Closer,en,2004-12-03,6.8,19.106,False
14450,482981,Wild Rose,en,2019-04-12,6.8,10.213,False
14451,446021,Bad Times at the El Royale,en,2018-10-04,6.8,27.727,False
14452,314402,Dheepan,fr,2015-08-26,6.8,7.749,False
14453,192136,Mandela: Long Walk to Freedom,en,2013-11-28,6.8,12.66,False
14454,11004,Wonder Boys,en,2000-02-22,6.8,11.204,False
14455,919,Blood: The Last Vampire,ja,2000-11-18,6.8,10.682,False
14456,181808,Star Wars: The Last Jedi,en,2017-12-13,6.8,51.836,False
14457,11463,Battle of Britain,en,1969-09-15,6.8,12.711,False
14458,9314,Nineteen Eighty-Four,en,1984-11-09,6.8,12.77,False
14459,424781,Sorry to Bother You,en,2018-07-06,6.8,18.158,False
14460,168903,Barbie in the Pink Shoes,en,2013-02-14,6.8,27.852,False
14461,56804,Viaggi di nozze,it,1995-12-15,6.8,6.818,False
14462,30970,Code Unknown,fr,2000-11-15,6.8,9.532,False
14463,17102,Dracula: Prince of Darkness,en,1966-01-09,6.8,9.932,False
14464,15849,The Mummy,en,1932-01-01,6.8,16.336,False
14465,943221,Evil Eye,es,2022-09-22,6.8,55.292,False
14466,426338,Holy Camp!,es,2017-09-29,6.8,8.292,False
14467,238713,Spy,en,2015-05-06,6.8,31.947,False
14468,184352,Tom at the Farm,fr,2014-04-16,6.8,9.066,False
14469,80518,Fullmetal Alchemist the Movie: The Sacred Star of Milos,ja,2011-07-02,6.8,15.631,False
14470,15136,So Close,cn,2002-05-14,6.8,14.617,False
14471,2787,Pitch Black,en,2000-02-18,6.8,10.565,False
14472,615904,Marry Me,en,2022-02-09,6.8,26.304,False
14473,460059,Burn Out,fr,2018-01-03,6.8,15.079,False
14474,360920,The Grinch,en,2018-11-08,6.8,46.557,False
14475,291805,Now You See Me 2,en,2016-06-02,6.8,36.601,False
14476,8326,Holes,en,2003-04-18,6.8,20.936,False
14477,2112,Payback,en,1999-02-05,6.8,17.324,False
14478,846,The X Files,en,1998-06-19,6.8,21.285,False
14479,449992,The Night Comes for Us,id,2018-10-05,6.8,15.838,False
14480,957,Spaceballs,en,1987-06-24,6.8,22.755,False
14481,504172,The Mule,en,2018-12-14,6.8,26.333,False
14482,294963,Bone Tomahawk,en,2015-10-23,6.8,22.904,False
14483,25284,The Last Seduction,en,1994-05-26,6.8,11.039,False
14484,10258,The Madagascar Penguins in a Christmas Caper,en,2005-09-23,6.8,13.255,False
14485,2755,About Schmidt,en,2002-12-12,6.8,12.575,False
14486,527246,How to Get Over a Breakup,es,2018-05-31,6.8,10.717,False
14487,335983,Venom,en,2018-09-28,6.8,79.549,False
14488,65057,The Descendants,en,2011-09-09,6.8,13.353,False
14489,15157,Another Cinderella Story,en,2008-09-16,6.8,24.765,False
14490,11439,The Ghost Writer,en,2010-02-12,6.8,13.738,False
14491,353486,Jumanji: Welcome to the Jungle,en,2017-12-09,6.8,47.219,False
14492,50839,Margin Call,en,2011-02-11,6.8,16.258,False
